datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
5/15/1967 20:00,belvedere,ca,us,teardrop,10,approx. 10 seconds,Teardrop outlined in white light with three white circular lights inside other wise dark  interior of tear shape.,1/17/2004,37.8727778,-122.4633333
5/15/1967 20:00,palm wells,ca,us,formation,600,10 minutes,small lighted spheres apparently hovering just above the ground; about a quarter mile away,12/3/2004,34.0777778,-116.5386111
5/15/1967 23:00,monroe,la,us,light,60,1 minute,My cousin&#39s husband abd I were night fishing and saw a single light looking like a large star moving across the night sky at a pretty g,10/30/2006,32.5091667,-92.1191667
5/15/1968 18:00,st. louis,mo,us,oval,300,5min,1968 sighting south st louis county  other people witness .5 min  new 255 and lemay ferry rd,2/14/2008,38.6272222,-90.1977778
5/15/1968 19:50,stevens point,wi,us,sphere,600,10 minutes,Stationary metallic sphere with dark central spot seen high in northern sky,2/18/2001,44.5236111,-89.5744444
5/15/1968 20:30,jones,mi,us,oval,1200,20 minutes,A black disc/oval shaped object was seen going directly up.,6/2/2013,41.9025,-85.7994444
5/15/1968 21:00,provo,ut,us,sphere,300,5 minutes,fiery yellow-white orb hovered just above the ground in back yard of home just west of I-15 in Provo Utah,3/6/2001,40.2338889,-111.6577778
5/15/1968 23:00,mediterranean sea,,,fireball,600,10 minuetes,May 1968 Mediterrainian sea bright lights appeared over the sea performed a number of manuevers and then disappeared.,3/19/2009,34.553128,18.048011
5/15/1969 14:00,st. louis,mo,us,cigar,120,2min,1969 forest park  cigar   brownish gray color     went of to the west,2/14/2008,38.6272222,-90.1977778
5/15/1969 20:00,dallas,tx,us,light,60,1 minute,A light came toward us and stopped directly overhead.  It stayed there a couple seconds then shot off very fast.  No noise.,4/15/2000,32.7833333,-96.8
5/17/1956 10:22,ada,ok,us,circle,20,20 sec,This was a result of a prayer or telepathic request.  Seti is a load of crap.,3/31/2008,34.7744444,-96.6780556
5/19/1966 20:00,lexington,ky,us,other,120,one hour,The Day I Realized  We Are Not Alone: My First Sighting Of A Space Vehicle,1/3/2001,37.9886111,-84.4777778
5/20/1962 23:00,whitehouse (near),nj,us,light,1200,20 minutes,Bright light &quot;electrical sensation&quot; and missing time.,7/16/2006,40.6183333,-74.7447222
5/20/1966 1:00,holly,mi,us,light,90,thirty seconds-one minute,No visible craft very early morning outside bright white illumination.,9/19/2002,42.7919444,-83.6277778
5/20/1968 19:00,towaco,nj,us,circle,2400,40 minutes,I and my wife at the time saw what appeared to be the center star in a star cluster I believed was big bear move in a half circle and,3/9/2004,40.9219444,-74.3458333
5/25/1957 13:00,rhinebeck,ny,us,diamond,20,20 seconds,KITE SHAPED OBJECT CHANGED 3 COLORS AND JIGGED UP AND DOWN WHILE FLASHING VERY VERY BRIGHT.,9/24/2003,41.9266667,-73.9130556
5/25/1968 20:00,morehead,ky,us,light,300,5 min,Silent and fast the 6 lights in the mountian skies were not normal to any of the 13 witnesses that night in Morehead KY.,5/24/2005,38.1838889,-83.4327778
5/25/1968 21:30,delta,co,us,sphere,45,45 seconds,Slow moving large red spherical object moving in a upward direction over the town. The object then split into two seperate objects and,3/19/2002,38.7422222,-108.0683333
5/26/1966 23:00,fort lee,va,,light,600,5-10  minutes,Light Over Fort Lee Virginia 1966,11/21/2010,37.249053,-77.332431
5/29/1967 21:00,el paso,tx,us,light,3600,1 hour,My Dad was a radar specialist.,2/22/2002,31.7586111,-106.4863889
5/30/1959 17:00,cincinnati,oh,us,disk,3600,60 minutes,Large saucer shaped craft hanging motionless and silently over Cincinnati. 500 Lights On Object0: Yes,3/4/2008,39.1619444,-84.4569444
5/30/1962 20:00,garland,tx,us,disk,600,approx. 10 min,THE OBJECT APPEARED TO COME DIRECTLY TO MY HOUSE THEN  LEFT WITH FAST ZIG ZAG SPEED BACK TO SPACE.,10/31/2003,32.9125,-96.6386111
5/30/1963 17:30,emporia,ks,us,rectangle,60,60 seconds,I have witnessed  many bizarre things in my life beginning at age 4.5  this is not the strangest.  Try India.,5/2/2011,38.4038889,-96.1813889
5/31/1965 13:00,shasta lake,ca,us,disk,3600,1 hour approx.,silver disk craft  approx 40ft diam. flys over school kids  and teachersouside for school meeting and lands in back of school.,6/4/2004,40.6805556,-122.3697222
5/4/1961 1:00,south pacific island,,,unknown,7200,01:00 to 03:00,Peculiar object seen on military radar over the South Pacific.,12/12/2009,48.071891,-122.389218
5/4/1966 22:30,southampton (uk/england),,gb,triangle,120,2 mins,Huge triangular craft with with hundreds of star like lights in sets of 3 covering under side.,10/30/2006,50.9,-1.4
5/5/1958 20:00,palmer park,md,us,sphere,1200,15-20 min.,I saw a white spherical light zig zaging across the sky leaving a plasma trail at unthinkable speed.,4/22/2003,38.9208333,-76.8719444
5/5/1959 9:00,el sobrante,ca,us,circle,120,2 minutes,Bright yellow/orange circle 10 ft. in diameter silent slow moving 5mph 50 ft. above ground-2 minutes chased &amp; threw rocks at it.,3/21/2003,37.9772222,-122.2941667
5/5/1964 1:00,rangely,co,us,unknown,900,15 minutes?,Introduction,6/12/2008,40.0875,-108.8041667
5/5/1965 5:35,st. louis county,mo,us,cigar,600,5 to 10 minutes,I was walking to church very early on the morning of May 5 1965.  Cutting across the rear of the adjacent school parking lot a bright,8/30/1999,38.6272222,-90.1977778
5/5/1966 17:00,beltsville,md,us,sphere,120,2minutes,Green sphere speeding across the sky in 1960&#39s,4/16/2005,39.0347222,-76.9077778
5/5/1967 22:00,hallandale/hollywood,fl,,triangle,600,~ 10 minutes,I observed a bright light in the distance that seemed to be making some very strange/irregular/quick movements across the night sky.  T,4/2/1999,25.999762,-80.166629
5/7/1958 10:00,north hollywood,ca,us,circle,432000,5days,A visit by a ufo object by a young child in 1958,6/12/2007,34.1722222,-118.3780556
5/7/1963 3:00,lynn,ma,us,disk,21600,6 hours,05/07/1965; @3:00am lynnma essex county usa; two abductees 8 witnesses; two sauces 1 burnt field,1/17/2004,42.4666667,-70.95
6/10/1958 12:00,baldwin park,ca,us,cigar,300,5 minutes,In 1958 an eleven year old girl sees a cigar shaped saucer hovering near her home.,3/11/2003,34.0852778,-117.96
6/10/1959 13:00,monroe,mi,us,unknown,1800,30  min.,Observed three very high flying  objects fly at unusual maneuvers,4/27/2007,41.9163889,-83.3977778
6/10/1960 18:00,philadelphia,pa,us,sphere,4,3-4 seconds,SPHERE 3 TIMES MOON SIZE WITH MOVING COLORS WITH-IN IT,10/31/2003,39.9522222,-75.1641667
6/10/1961 19:30,carrollton,tx,us,,60,1 minute,A greenish light lit up the whole area.,6/12/2008,32.9536111,-96.89
6/10/1964 3:00,montrose,co,us,light,420,5-7 minutes,A father and son driving to work saw intense blue light fill valley.,8/30/1999,38.4783333,-107.8755556
6/10/1964 22:00,chicago,il,us,circle,120,2 minutes,Disc shaped orange in color with darker crater shapes with in it,7/4/2012,41.85,-87.65
6/10/1966 21:00,hickory,nc,us,disk,1800,30minutes,DISK SHAPED CRAFT IN SKY,2/23/2000,35.7330556,-81.3413889
6/10/1966 21:30,hickory,nc,us,disk,300,5 minutes,Bright Light in distance over mountains moves in very quickly then moves slowly over suburban commercial district (Kmart).,8/5/2001,35.7330556,-81.3413889
6/10/1967 19:00,el paso,tx,us,light,900,15 minutes,2 objects dock -stay together 10 minutes then seperate in different directions -gain altitude until out of sight,12/16/2005,31.7586111,-106.4863889
6/10/1968 11:00,downers grove,il,us,disk,300,< 5 minutes,11:00 am clear sky three of us saw a disk-shaped aircraft fly by about as high up as an airplane would be.,1/10/2009,41.8088889,-88.0111111
6/10/1968 20:30,woodland hills,ca,us,disk,300,5 minutes,Saucer with dome &amp; windows hovering erratically over residential area. Lit by full moon totally silent vanished without trace,8/11/2004,34.1683333,-118.605
6/10/1969 1:00,portland,or,us,disk,180,3 min,WE WERE CLOSE  ENOUGHT TO THROW ROCKS AT THEM  WE WERE CONCERNED THAT THEY SEEN US I WAS SCARED,8/5/2001,45.5236111,-122.675
6/10/1969 18:30,north wildwood,nj,us,triangle,180,3 minutes,Red Lighted Triangle landing in North Wildwood back bay area,2/14/2008,39.0005556,-74.7997222
6/10/1969 22:00,whitmore lake,mi,us,light,300,5 minutes,star like object moving in a east to west directions suddenly stops. Watch object for about 30 secounds when a smaller light drops from,1/7/2000,42.4394444,-83.7438889
6/11/1960 2:00,barstow-baker,ca,,disk,300,3-5 minutes,Giant saucer crash in the mountains between Baker and Barstow California.,4/27/2004,35.117919,-116.23546
6/11/1963 11:00,menasha,wi,us,circle,3600,1 hour,Bell shaped craft watched us play kick ball.,5/15/2013,44.2022222,-88.4463889
6/11/1966 13:00,ypsilanti,mi,us,disk,180,3 minutes,Hide and Seek  with UFO,6/12/2008,42.2411111,-83.6130556
6/11/1969 20:00,port hope (canada),on,ca,sphere,300,5 minutes,After seeing bright globe over uranium re finery float slowly over Lake Ontario the object suddenly accerated extremely fast diminishi,12/2/2000,43.95,-78.3
6/1/1955 2:00,bagley,mn,us,circle,7200,2 hours,I was 5 years old at the time family of 4 told they would remember nothing. I managed to break free of the (mind) control just before,5/24/1999,47.5216667,-95.3980556
6/1/1955 15:29,cincinnati,oh,us,disk,120,approx. 1-1/2 min,June 1955.  Bronze saucer/cylindrical craft; approx. 3:30 p.m. no life form sited.,6/18/2003,39.1619444,-84.4569444
6/1/1955 17:00,martinez (outskirts),ca,us,circle,1800,30 minutes,We observed a large object aprox.size &quot;football field or larger&quot; aproach us 45mph make 90 degree turn. color &quot;red glowing ember&quot;.2000 f,2/16/2000,38.0194444,-122.1330556
6/1/1955 20:30,clinton,tn,us,egg,360,5 or  6 minutes,Egg shaped craft landed on lonly country road seen by a family of five.,5/14/2002,36.1033333,-84.1319444
6/1/1956 19:00,belton,mo,us,other,600,10min.,THE EVENT WAS A PERSONAL CONTACT WITH AN ALIEN. SINCE I WAS ABOUT 6 YEARS OLD AND IT HAS BEEN A LONG TIME FORGIVE ME ANY DESCREPANCIES,1/28/1999,38.8119444,-94.5316667
6/1/1956 20:00,memphis,tn,us,cylinder,900,10-15 min.?,Object was glowing dull orange bent cylinder. Hovered noiselessly over RR tracks for a time then took off straight up.,1/28/1999,35.1494444,-90.0488889
6/1/1957 10:00,el paso,tx,us,disk,7,5 to 7 seconds,The UFO did not make any sounds.  The craft&#39s disappearance from the sky was like a blurr.,7/26/2002,31.7586111,-106.4863889
6/1/1957 19:50,london (uk/england),,gb,,600,10 min,On a Friday night in November 1957 during the showing of Wells Fargo on the T.V. my Grandfather came in to say that there was a Flyin,1/22/2000,51.514125,-0.093689
6/1/1957 20:00,glens falls,ny,us,disk,240,3or4min,there was no mistakeing what i was looking at it was up close and they traveled very slowly,12/2/2000,43.3094444,-73.6444444
6/1/1957 22:00,irving,tx,us,light,300,5minutes,tryangle over tx,1/21/2008,32.8138889,-96.9486111
6/1/1958 2:00,middlesex,nc,us,circle,3600,1 hour,white glowing lights,3/11/2006,35.79,-78.2041667
6/1/1958 19:00,san francisco,ca,us,oval,120,2 minutes,A low flying huge silver flying saucer positions itself over home in San Francisco in 1958.,10/31/2003,37.775,-122.4183333
6/1/1958 21:00,new york city (bronx),ny,us,oval,10,10 seconds,7 brightly illuminated elliptical discs racing uniformly across the night sky were seen moving NNW to SSE equally spaced apart.,4/16/2005,40.7141667,-74.0063889
6/1/1958 22:00,timpson,tx,us,light,5400,1hour 30 min,Round lightsblMulticolored lights moving in circles on and around reswidence,12/20/2000,31.9036111,-94.395
6/1/1958 22:30,grand island,ne,us,circle,180,2-3 min.,Hovering craft 60-75&#39 over roadway,2/22/2002,40.925,-98.3416667
6/1/1959 8:00,wabash river (on),in,,circle,900,15 minutes,Metallic object up close,2/14/2008,37.824151,-88.03204
6/1/1959 12:00,orange,ct,us,cylinder,3600,1 hour?,Sighted craft and transport of object to the ground,3/19/2009,41.2783333,-73.0261111
6/1/1959 18:30,sidney,oh,us,light,300,5 minutes,Saw a bright light shining down.  Pulled over to the side of I75 and watched it about 5 min. before it took off very quickly heading ea,4/27/2007,40.2841667,-84.1555556
6/1/1959 22:00,nelson,ne,us,cigar,600,5 to 10 min,this was told to me from the man who seen the object. it was after a softball game in the summer of 1959. he was in the country going h,2/24/2001,40.2016667,-98.0675
6/1/1960 0:00,seattle,wa,us,oval,5,5 seconds,OBJECT WAS OVAL IN SHAPE AND HAD MANY LIGHTS ON THE INSIDE PERIMETER. THE COLOR WAS LIGHT GREEN LIKE THE OLD LUMINOUS WATCHES THAT GLO,11/30/1999,47.6063889,-122.3308333
6/1/1960 2:30,yakima,wa,us,other,900,15 min,Shaped like an old fashioned oil derick-about 100 feet tall-stationary-made of pure light.  We watched italong with two or three other,1/28/1999,46.6022222,-120.5047222
6/1/1960 12:00,palmdale,ca,us,disk,300,5 minutes,Summer 1960 saucer with flashing lights (antenae?) hovered above Lilac View Street then shot straight up and out of sight.,11/28/2007,34.5794444,-118.1155556
6/1/1960 12:00,sacramento,ca,us,cigar,300,5 minutes,Brother sees ship and occupants...maybe more.......,12/12/2013,38.5816667,-121.4933333
6/1/1960 13:00,chadd&#39s ford,pa,,cylinder,5,5 seconds,Fast moving silent cylinder.,8/5/2012,39.865348,-75.568425
6/1/1960 13:00,new jersey (southern),nj,,cigar,240,4 minutes,Cigar shaped object dropped pieces of heated metal.  I acquired one of the pieces in 1962.  Photograph to follow.,7/11/2000,40.058324,-74.405661
6/1/1960 16:00,victoria (canada),bc,ca,disk,2,seconds,I was a teenager 15 or 16 years old at the time of the sighting.  I was standing at a bus stop in the late afternoon.,5/15/2013,46.216667,-63.483333
6/1/1960 17:00,hermosillo&#44 sonora (mexico),,,sphere,7200,2 hrs,I was in the northwest side of the town of Hermosillo Sonora (State)Mexico when i saw the Sphere up on the sky north east of the town i,3/19/2002,29.072967,-110.955919
6/1/1960 18:00,watervliet,mi,us,disk,300,4 or 5 minutes,3 Saucers seen hovering in daylight; seen clearly enough to see the lights revolving around the middle,1/22/2000,42.1866667,-86.2605556
6/1/1960 20:00,vassalboro,me,us,oval,7200,1-2 hr,Multi experiences with unknown.,6/12/2007,44.4591667,-69.6780556
6/1/1960 22:00,silverfdale,wa,,changing,1200,20 minutes,UFO seen by 12 year old girl sleeping out near Trident Submarine Base,11/28/2007,47.644539,-122.69487
6/1/1961 0:00,alpine,ut,us,disk,2700,45 minutes,This sighting was in the early 1960s when I was 14 and had not heard of ufos yet but watched it with friends for about 45 minutes.,3/18/2014,40.4533333,-111.7772222
6/1/1961 20:00,aroostook (canada),nb,ca,sphere,15,10-15 seconds,Bigger than fullmoon sized yellowish-silver sphere flying over house at dusk seen by boy on bycycle.,7/3/2013,46.8,-67.716667
6/1/1962 0:00,bartlesville,ok,us,unknown,120,minute or so,Childhood visitation 1962 possible implant first sighting 1977.  other sightings of craft on several occasions. 500 Lights On Obj,7/4/2012,36.7472222,-95.9805556
6/1/1962 12:00,ellwood city,pa,us,disk,60,1 minutes,came down never touched ground had mist like around it about 1 yard wide wide hovered off ground right where I was sitting for about,1/28/1999,40.8616667,-80.2866667
6/1/1962 12:00,liberty homes (near charleston),sc,,sphere,1200,15-20 min.,I saw a circular object with lights going around the middle of it.,1/28/1999,27.571282,-99.43593
6/1/1962 19:00,san francisco,ca,us,circle,900,15 minutes,My personal UFO sighting,1/29/2002,37.775,-122.4183333
6/1/1962 20:00,aurora,co,us,light,5,5 sec.,object seen moving from one star to another,3/7/1998,39.7294444,-104.8313889
6/1/1962 21:30,benton,il,us,disk,900,15 min.,Saucer shaped object in daytime nearly landed next to me.  When my mother ran out to me it flew away.,10/2/1999,37.9966667,-88.92
6/1/1963 0:00,cocoa,fl,us,unknown,900,one hour,We are not alone  I swear it before God Almighty.,12/14/2006,28.3858333,-80.7422222
6/1/1963 2:00,st. louis county,mo,us,cigar,300,5 mins approx,Cigar shaped craft hovering over swimming pool March 1963 02:00-03:00 slits along edge of hull of craft,8/7/2007,38.6272222,-90.1977778
6/1/1963 8:30,gonzales,tx,us,cigar,30,30 sec.,Object was cigar shapedlights along side and exremely fast.,8/5/2001,29.5013889,-97.4522222
6/1/1963 11:00,albemarle,nc,us,disk,1200,20 min,outside playling neighbor starting yelling pointing up to the sky  went over to look the woman was scared she ran into her house told,1/28/1999,35.35,-80.2002778
